X,Y,OBJECTID,ARC_Street,ARC_City,ARC_State,ARC_ZIP,PSC_NUMBER,School_Type,County,School_Name,Grades
-8569334.4136,4759894.3965,2621,13400 Tridelphia Road,Ellicott City,MD,21042,13.073,Elementary,Howard,Triadelphia Ridge Elementary School,K-5
-8620994.1318,4774837.0858,2622,6321 Lambert Drive,Frederick,MD,21703,10.07,Elementary,Frederick,Tuscarora Elementary School,K-5
-8621241.5851,4775956.3823,2623,5312 Ballenger Creek Pike,Frederick,MD,21703,10.068,High,Frederick,Tuscarora High School,9-12
-8591184.8358,4774869.3177,2624,1106 Leafy Hollow Circle,Mt Airy,MD,21771,10.044,Elementary,Frederick,Twin Ridge Elementary School,PreK-5
-8584945.1706,4731486.1011,2625,5911 Ridgeway Avenue,Rockville,MD,20851,15.072,Elementary,Montgomery,Twinbrook Elementary School,HS-5
-8515882.0035,4715334.5436,2626,200 Janwall Street,Annapolis,MD,21403,2.069,Elementary,Anne Arundel,Tyler Heights Elementary School,PreK-5
-8565276.7737,4717426.7935,2627,4315 Underwood Street,Hyattsville,MD,20782,16.081,Elementary,Prince George's,University Park Elementary School,PreK-6
-8611279.8107,4768599.0133,2628,3554 Urbana Pike,Frederick,MD,21704,10.022,Elementary,Frederick,Urbana Elementary School,PreK-5
-8609404.2392,4768567.2752,2629,3471 Campus Drive,Ijamsville,MD,21754,10.048,High,Frederick,Urbana High School,9-12
-8609058.8306,4768962.1708,2630,3511 Pontius Court,Ijamsville,MD,21754,10.076,Middle,Frederick,Urbana Middle School,6-8
-8632549.5638,4773246.4654,2631,3519 Jefferson Pike,Jefferson,MD,21755,10.018,Elementary,Frederick,Valley Elementary School,PreK-5
-8568941.4937,4694762.6579,2632,5500 Danby Avenue,Oxon Hill,MD,20745,16.118,Elementary,Prince George's,Valley View Elementary School,PreK-6
-8539122.2583,4739212.727,2633,1140 Reece Road,Severn,MD,21144,2.004,Elementary,Anne Arundel,Van Bokkelen Elementary School,PreK-5
-8559109.3509,4728330.2768,2634,6813 Ammendale Road,Beltsville,MD,20705,16.255,Elementary,Prince George's,Vansville Elementary School,PreK-5
-8550776.8865,4758136.0107,2635,4355 Montgomery Road,Ellicott City,MD,21043,13.084,Elementary,Howard,Veterans Elementary School,PreK-5
-8511066.9587,4770762.5612,2636,500 Compass Road,Baltimore,MD,21220,3.057,Elementary,Baltimore,Victory Villa Elementary School,PreK-5
-8441626.5484,4648673.3613,2637,4905 Ocean Gateway,Vienna,MD,21869,9.005,Elementary,Dorchester,Vienna Elementary School,PreK-6
-8581067.0442,4728653.0286,2638,11711 Joseph Mill Road,Silver Spring,MD,20906,15.092,Elementary,Montgomery,Viers Mill Elementary School,HS-5
-8521289.6816,4776348.3763,2639,2600 Rader Avenue,Baltimore,MD,21234,3.012,Elementary,Baltimore,Villa Cresta Elementary School,PreK-5
-8506327.1939,4775054.8505,2640,6019 Ebenezer Road,Baltimore,MD,21162,3.208,Elementary,Baltimore,Vincent Farm Elementary School,PreK-5
-8535316.0165,4760102.6109,2641,1207 Pine Heights Avenue,Baltimore,MD,21229,30.085,PreK-8,Baltimore City,Violetville Elementary/Middle School #226,PreK-8
-8619144.0074,4781261.8948,2642,515 West Patrick Street,Frederick,MD,21701,10.037,Middle,Frederick,W. Frederick Middle School,6-8
-8535555.7714,4766251.013,2643,2000 Edgewood Street,Baltimore,MD,21216,30.188,Middle/High,Baltimore City,Walbrook Middle/High School Building #411,6-12
-8560497.0167,4685756.7856,2644,10301 Thrift Road,Clinton,MD,20735,16.187,Elementary,Prince George's,Waldon Woods Elementary School,PreK-5
-8558874.1089,4704068.4893,2645,800 Karen Boulevard,Capitol Heights,MD,20743,16.196,Middle,Prince George's,Walker Mill Middle School,6-8
-8610828.1744,4790604.7242,2646,44 West Frederick Street,Walkersville,MD,21793,10.075,Alternate,Frederick,Walkersville Alternative School B,Adult
-8611965.8435,4789818.9213,2647,83 Frederick Street,Walkersville,MD,21793,10.002,Elementary,Frederick,Walkersville Elementary School,K-5
-8611847.6205,4790005.3617,2648,81 Frederick Street,Walkersville,MD,21793,10.012,High,Frederick,Walkersville High School,9-12
-8611057.1998,4790696.8393,2649,55 Frederick Street,Walkersville,MD,21793,10.045,Middle,Frederick,Walkersville Middle School,6-8
-8568142.6522,4653104.6136,2650,400 Willow Lane,La Plata,MD,20646,8.033,Elementary,Charles,Walter J. Mitchell Elementary School,PreK-5
-8586119.6029,4725299.8739,2651,6400 Rock Spring Drive,Bethesda,MD,20814,15.067,High,Montgomery,Walter Johnson High School,9-12
-8527501.9734,4770898.8601,2652,820 East 43rd Street,Baltimore,MD,21212,30.064,PreK-8,Baltimore City,Walter P. Carter Elementary/Middle School # 134,PreK-8
-8527932.2494,4789812.3835,2653,900 Bosley Road,Cockeysville,MD,21030,3.193,Elementary,Baltimore,Warren Elementary School,PreK-5
-8454030.8249,4665809.5193,2654,155 Main Street,Secretary,MD,21664,9.011,Elementary,Dorchester,Warwick Elementary School,PreK-5
-8425435.0338,4605002.6962,2655,10902 Old Princess Anne Road,Princess Anne,MD,21853,19.002,Middle/High,Somerset,Washington Academy & High School,8-12
-8653524.6361,4810095.904,2656,50 West Oak Ridge Drive,Hagerstown,MD,21740,21.013,CareerTech,Washington,Washington County Technical High School,11-12
-8591505.3095,4740743.5877,2657,8712 Oakmont Street,Gaithersburg,MD,20877,15.146,Elementary,Montgomery,Washington Grove Elementary School,HS-5
-8766113.4367,4812756.9945,2658,200 North Massachussetts Avenue,Cumberland,MD,21502,1.034,Middle,Allegany,Washington Middle School,6-8
-8549091.7742,4751398.6794,2659,5940 Waterloo Road,Columbia,MD,21045,13.062,Elementary,Howard,Waterloo Elementary School,PreK-5
-8601565.0576,4748765.9068,2660,13100 Waters Landing Road,Germantown,MD,20874,15.153,Elementary,Montgomery,Waters Landing Elementary School,K-5
-8595162.6275,4745587.3701,2661,19001 Watkins Mill Road,Gaithersburg,MD,20879,15.247,Elementary,Montgomery,Watkins Mill Elementary School,HS-5
-8595615.2023,4748036.641,2662,10301 Apple Ridge Road,Gaithersburg,MD,20879,15.166,High,Montgomery,Watkins Mill High School,9-12
-8537782.2274,4730991.6514,2663,840 Sunflower Drive,Odenton,MD,21113,2.102,Elementary,Anne Arundel,Waugh Chapel Elementary School,PreK-5
-8622929.4877,4783112.1612,2664,201 Waverly Drive,Frederick,MD,21702,10.058,Elementary,Frederick,Waverley Elementary School,PreK-5
-8556981.733,4765461.6663,2665,10220 Wetherburn Road,Ellicott City,MD,21042,13.043,Elementary,Howard,Waverly Elementary School,PreK-5
-8527543.4101,4769083.4249,2666,3400 Elerslie Avenue,Baltimore,MD,21218,30.028,PreK-8,Baltimore City,Waverly Elementary/Middle School # 051,PreK-8
-8594565.3948,4728485.7014,2667,10011 Glen Road,Rockville,MD,20854,15.033,Elementary,Montgomery,Wayside Elementary School,K-5
-8579085.0411,4731063.9865,2668,3301 Weller Road,Silver Spring,MD,20906,15.061,Elementary,Montgomery,Weller Road Elementary School,HS-5
-8537645.3728,4775538.3237,2669,2901 Smith Avenue,Pikesville,MD,21209,3.183,Elementary,Baltimore,Wellwood International Elementary School,K-5
-8589942.3775,4732653.65,2670,651 Great Falls Road,Rockville,MD,20850,15.127,Middle,Montgomery,West (Julius) Middle School,6-8
-8516252.9544,4720418.0354,2671,505 Melvin Avenue,Annapolis,MD,21401,2.036,Elementary,Anne Arundel,West Annapolis Elementary School,K-5
-8539057.7821,4762452.4509,2672,201 North Bend Road,Baltimore,MD,21229,30.237,Middle/High,Baltimore City,West Baltimore Middle/High School Building #080,6-12
-8565580.6653,4764983.2122,2673,12500 Frederick Road,West Friendship,MD,21794,13.032,Elementary,Howard,West Friendship Elementary School,K-5
-8544905.2711,4738687.594,2674,7722 Ray Street,Fort Meade,MD,20755,2.072,Elementary,Anne Arundel,West Meade Early Education Center,PreK-K
-8416874.0872,4634547.2963,2675,1321 West Road,Salisbury,MD,21801,22.029,Elementary,Wicomico,West Salisbury Elementary School,PreK-2
-8768942.904,4815180.6082,2676,425 Paca Street,Cumberland,MD,21502,1.017,Elementary,Allegany,West Side Elementary School,PreK-5
-8530879.2358,4779744.8506,2677,6914 Charles Street,Towson,MD,21204,3.215,Elementary,Baltimore,West Towson Elementary School,K-5
-8583081.1558,4715916.4352,2678,5110 Allan Terrace,Bethesda,MD,20816,15.017,Elementary,Montgomery,Westbrook Elementary School,K-5
-8546027.9725,4760792.5946,2679,2300 Old Frederick Road,Baltimore,MD,21228,3.13,Elementary,Baltimore,Westchester Elementary School,PreK-5
-8652778.6955,4816679.4098,2680,1300 Marshall Street,Hagerstown,MD,21740,21.003,Middle,Washington,Western Heights Middle School,6-8
-8531813.6909,4771506.9768,2681,4600 Falls Road,Baltimore,MD,21209,30.227,High,Baltimore City,Western High School Building #407,9-12
-8539778.4296,4760349.6691,2682,100 Kenwood Avenue,Baltimore,MD,21228,3.008,CareerTech,Baltimore,Western School of Technology/Science,9-12
-8798783.9139,4790896.8903,2683,172 Church Street,Westernport,MD,21562,1.024,Elementary,Allegany,Westernport Elementary School,PreK-5
-8567883.7162,4667660.7538,2684,3300 Middletown Road,Waldorf,MD,20603,8.031,High,Charles,Westlake High School,9-12
-8583801.6306,4716093.7078,2685,5511 Massachusetts  Avenue,Bethesda,MD,20816,15.215,Middle,Montgomery,Westland Middle School,6-8
-8792882.7484,4802285.4972,2686,16915 Lower George's Creek Road SW,Lonaconing,MD,21539,1.014,Middle,Allegany,Westmar Middle School,6-8
-8570511.6735,4804420.9124,2687,121 Longwell Avenue,Westminster,MD,21157,6.004,Middle,Carroll,Westminster East Middle School,6-8
-8574443.2905,4804874.5902,2688,811 Uniontown Road,Westminster,MD,21157,6.003,Elementary,Carroll,Westminster Elementary School,PreK-5
-8570756.4722,4799525.0809,2689,1225 Washington Road,Westminster,MD,21157,6.042,High,Carroll,Westminster High School,9-12
-8570892.981,4805517.3546,2690,60 Monroe Street,Westminster,MD,21157,6.036,Middle,Carroll,Westminster West Middle School,6-8
-8573600.7188,4732409.0118,2691,401 Hawkesbury Lane,Silver Spring,MD,20904,15.232,Elementary,Montgomery,Westover Elementary School,K-5
-8541083.8518,4762749.6629,2692,401 Harlem Lane,Baltimore,MD,21228,3.159,Elementary,Baltimore,Westowne Elementary School,PreK-5
-8531286.1141,4759292.7003,2693,2401 Nevada Street,Baltimore,MD,21230,30.082,PreK-8,Baltimore City,Westport Elementary/Middle School # 225,PreK-8
-8426386.9599,4638104.2327,2695,8000 Quantico Road,Hebron,MD,21830,22.026,Elementary,Wicomico,Westside Intermediate School,2-5
-8431150.283,4630460.0048,2696,6046 Quantico Road,Quantico,MD,21856,22.024,Elementary,Wicomico,Westside Primary,PreK-1
-8537208.7258,4763749.1314,2697,4501 Edmondson Avenue,Baltimore,MD,21229,30.18,High,Baltimore City,Westside Skill Center (CTE) # 400B,9-12
-8579038.1162,4730334.7515,2698,12601 Dalewood Drive,Silver Spring,MD,20906,15.141,High,Montgomery,Wheaton High School,9-12
-8581689.0328,4731513.6104,2699,4510 Faroe Place,Rockville,MD,20853,15.126,Elementary,Montgomery,Wheaton Woods Elementary School,HS-5
-8593537.4812,4746341.534,2700,19201 Thomas Farm Drive,Gaithersburg,MD,20879,15.19,Elementary,Montgomery,Whetstone Elementary School,PreK-5
-8546671.3708,4645612.3099,2701,29090 Thompson Corner Road,Mechanicsville,MD,20659,18.016,Elementary,St. Mary's,White Marsh Elementary School,K-5
-8467849.0954,4674250.921,2702,4322 Lovers Lane,Trappe,MD,21673,20.007,Elementary,Talbot,White Marsh Elementary School,PreK-5
-8571104.6279,4729776.2886,2703,12201 New Hampshire Avenue,Silver Spring,MD,20904,15.119,Middle,Montgomery,White Oak Middle School,6-8
-8521751.0598,4777667.8062,2704,8401 Leefield Road,Baltimore,MD,21234,3.065,Special Education,Baltimore,White Oak Special Education,Sp. Ed.
-8543945.9337,4720146.5572,2705,3901 Woodhaven Lane,Bowie,MD,20715,16.249,Elementary,Prince George's,Whitehall Elementary School,K-5
-8586021.2154,4718581.0569,2706,7100 Whittier Boulevard,Bethesda,MD,20817,15.134,High,Montgomery,Whitman (Walt) High School,9-12
-8621886.8601,4787127.4631,2707,2400 Whittier Drive,Frederick,MD,21702,10.054,Elementary,Frederick,Whittier Elementary School,PreK-5
-8413461.358,4631131.5852,2708,201 Long Avenue,Salisbury,MD,21804,22.009,Special Education,Wicomico,Wicomico High School,9-12
-8414537.7239,4631192.1908,2709,635 East Main Street,Salisbury,MD,21804,22.015,Middle,Wicomico,Wicomico Middle School,6-8
-8557457.5573,4752852.7352,2710,5460 Trumpeter Road,Columbia,MD,21044,13.058,High,Howard,Wilde Lake High School,9-12
-8557862.3118,4752945.9985,2711,10481 Cross Fox Lane,Columbia,MD,21044,13.06,Middle,Howard,Wilde Lake Middle School,6-8
-8388650.9974,4635232.6622,2712,36161 Richland Road,Willards,MD,21874,22.027,Elementary,Wicomico,Willards Elementary School,PreK-3
-8569490.4556,4669661.3146,2713,2615 Davis Road,Waldorf,MD,20603,8.047,Elementary,Charles,William A. Diggs Elementary School,PreK-5
-8565681.1826,4667042.6423,2714,2300 Smallwood Drive,Waldorf,MD,20603,8.028,Elementary,Charles,William B. Wade Elementary School,K-5
-8562578.4629,4698786.0287,2715,5108 Dianna Drive,Suitland,MD,20746,16.024,Elementary,Prince George's,William Beanes Elementary School,PreK-6
-8534232.5078,4767311.2722,2716,2801 North Dukeland Street,Baltimore,MD,21216,30.04,Middle/High,Baltimore City,William H. Lemmel Middle/High School Building #079,6-12
-8557438.4872,4709036.6128,2717,7801 Sheriff Road,Landover,MD,20785,16.161,Elementary,Prince George's,William Paca Elementary School,PreK-5
-8524781.9875,4764044.8307,2718,200 North Lakewood Avenue,Baltimore,MD,21224,30.042,Elementary,Baltimore City,William Paca Elementary School # 083,PreK-5
-8493391.3562,4786291.2597,2719,2706 Old Philadelphia Road,Abingdon,MD,21009,12.003,Elementary,Harford,William Paca/Old Post Road Elementary School,PreK-5
-8533403.4162,4766304.6855,2720,2001 North Warwick Avenue,Baltimore,MD,21216,30.108,Special Education,Baltimore City,William S. Baer Special Education School # 301,PreK-12
-8494546.8667,4790775.6196,2721,1 Laurentum Parkway,Abingdon,MD,21009,12.013,Elementary,Harford,William S. James Elementary School,K-5
-8544433.0369,4669491.9996,2722,18501 Aquasco Road,Brandywine,MD,20613,16.199,Environmental Education,Prince George's,William S. Schmidt Outdoor Education Center,K-12
-8562518.6538,4703133.4662,2723,5200 Marlboro Pike,Capitol Heights,MD,20743,16.226,PreK-8,Prince George's,William W. Hall Academy,PreK-8
-8561680.876,4716671.1606,2724,6200 Tuckerman Street,Riverdale,MD,20737,16.183,Middle,Prince George's,William Wirt Middle School,6-8
-8661687.6312,4807982.405,2725,1 South Clifton Drive,Williamsport,MD,21795,21.029,Elementary,Washington,Williamsport Elementary School,PreK-5
-8661750.3295,4807538.1397,2726,5 South Clifton Drive,Williamsport,MD,21795,21.031,High,Washington,Williamsport High School,9-12
-8600704.6538,4755732.4425,2727,12520 Blue Sky Drive,Clarksburg,MD,20871,15.274,Elementary,Montgomery,Wilson Wims Elementary School,K-5
-8545174.8041,4775214.8436,2728,8301 Scotts Level Road,Baltimore,MD,21208,3.181,Elementary,Baltimore,Winand Elementary School,PreK-5
-8511503.0502,4726353.3113,2729,591 Broadneck Road,Annapolis,MD,21409,2.047,Elementary,Anne Arundel,Windsor Farm Elementary School,K-5
-8536326.3628,4767112.5341,2730,4001 Alto Road,Baltimore,MD,21216,30.045,PreK-8,Baltimore City,Windsor Hills Elementary/Middle School # 087,PreK-8
-8602432.3881,4767995.8601,2731,11150 Windsor Road,Ijamsville,MD,21754,10.046,Middle,Frederick,Windsor Knolls Middle School,6-8
-8547837.3887,4772337.2969,2732,8300 Windsor Mill Road,Baltimore,MD,21244,3.198,Middle,Baltimore,Windsor Mill Middle School,6-8
-8523933.4308,4680622.119,2733,9550 Boyds Turn Road,Owings,MD,20736,4.02,Elementary,Calvert,Windy Hill Elementary School,PreK-5
-8523947.1174,4680797.8053,2734,9560 Boyds Turn Road,Owings,MD,20736,4.022,Middle,Calvert,Windy Hill Middle School,6-8
-8547037.6274,4772519.8481,2735,8300 Carlson Lane,Baltimore,MD,21244,3.027,Elementary,Baltimore,Winfield Elementary School,PreK-5
-8577645.7957,4786792.1607,2736,4401 Salem Bottom Road,Westminster,MD,21157,6.023,Elementary,Carroll,Winfield Elementary School,PreK-5
-8527121.592,4771752.9731,2737,1101 Winston Avenue,Baltimore,MD,21212,30.173,Elementary,Baltimore City,Winston Middle School # 209,4-6
-8569049.0673,4803823.0377,2738,560 Gorsuch Road,Westminster,MD,21157,6.052,High,Carroll,Winters Mill High School,9-12
-8570964.1432,4805348.9841,2739,70 Monroe Street,Westminster,MD,21157,6.025,Elementary,Carroll,William Winchester Elementary School,PreK-5
-8525955.1358,4763017.4455,2740,245 South Wolfe Street,Baltimore,MD,21231,30.016,Elementary,Baltimore City,Wolfe Street Academy Elementary School # 023 (formerly General Wolf),PreK-5
-8633206.0067,4804392.3105,2741,12520 Wolfsville Road,Smithsburg,MD,21773,10.056,Elementary,Frederick,Wolfsville Elementary School,PreK-5
-8583571.6051,4735055.0512,2742,14615 Bauer Drive,Rockville,MD,20853,15.074,Middle,Montgomery,Wood (Earl B.) Middle School,6-8
-8584799.8644,4717025.6813,2743,5800 Cromwell Drive,Bethesda,MD,20816,15.06,Elementary,Montgomery,Wood Acres Elementary School,K-5
-8544706.8635,4763986.6391,2744,1410 Pleasant Valley Drive,Baltimore,MD,21228,3.01,Elementary,Baltimore,Woodbridge Elementary School,PreK-5
-8593691.8414,4757916.0852,2745,24200 Woodfield Road,Gaithersburg,MD,20879,15.143,Elementary,Montgomery,Woodfield Elementary School,K-5
-8543678.0089,4777620.1095,2746,300 Mount Wilson Lane,Baltimore,MD,21208,3.199,Elementary,Baltimore,Woodholme Elementary School,PreK-5
-8520461.8617,4774274.3259,2747,7300 Moyer Avenue,Baltimore,MD,21234,30.196,PreK-8,Baltimore City,Woodhome Elementary/Middle School # 205,PreK-8
-8542114.6385,4766996.4596,2748,1801 Woodlawn Drive,Baltimore,MD,21207,3.05,High,Baltimore,Woodlawn High School,9-12
-8542175.0341,4769656.303,2749,3033 Saint Luke's Lane,Baltimore,MD,21207,3.043,Middle,Baltimore,Woodlawn Middle School,6-8
-8576979.7096,4722569.3559,2750,2101 Luzerne Avenue,Silver Spring,MD,20910,15.011,Elementary,Montgomery,Woodlin Elementary School,K-5
-8542725.3789,4770124.7314,2751,3200 Elba Drive,Baltimore,MD,21207,3.111,Elementary,Baltimore,Woodmoor Elementary School,PreK-5
-8548120.173,4711036.7722,2752,12500 Woodmore Road,Mitchellville,MD,20721,16.15,Elementary,Prince George's,Woodmore Elementary School,K-5
-8559555.5731,4714579.596,2753,5001 Flintridge Drive,Hyattsville,MD,20784,16.052,Elementary,Prince George's,Woodridge Elementary School,PreK-6
-8606402.6111,4798368.9346,2754,101 Liberty Road,Woodsboro,MD,21798,10.014,Elementary,Frederick,Woodsboro Elementary School,PreK-2
-8528703.8595,4741860.0876,2755,160 Funke Road,Glen Burnie,MD,21061,2.12,Elementary,Anne Arundel,Woodside Elementary School,PreK-5
-8592135.0582,4732674.8375,2756,2100 Wootton Parkway,Rockville,MD,20850,15.023,High,Montgomery,Wootton (Thomas S.) High School,9-12
-8386860.534,4610872.6354,2757,6290 Worcester Highway,Newark,MD,21841,23.015,CareerTech,Worcester,Worcester Technical High School,10-12
-8548676.9992,4756811.5856,2758,4570 Round Hill Road,Ellicott City,MD,21043,13.01,Elementary,Howard,Worthington Elementary School,K-5
-8585974.6857,4723066.2812,2760,9300 Wadsworth Drive,Bethesda,MD,20817,15.075,Elementary,Montgomery,Wyngate Elementary School,K-5
-8621907.1587,4789852.3447,2761,8717 Yellow Springs Road,Frederick,MD,21702,10.007,Elementary,Frederick,Yellow Springs Elementary School,K-5
-8541902.1213,4720214.8055,2762,7301 Race Track Road,Bowie,MD,20715,16.248,Elementary,Prince George's,Yorktown Elementary School,K-5
-8524980.8737,4773882.9802,2763,5931 Yorkwood Road,Baltimore,MD,21239,30.205,Elementary,Baltimore City,Yorkwood Elementary School # 219,PreK-5
